Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,HG002_v4.2.1_snpswithin10bp_slop50,ALL,*,QUAL,*,0.986351,0.983875,0.431457,0.985111,29,29,9579557.000000,9106381.000000,0.000000,4176,.,.,2394.000000,1606.000000,,1.49066002491,4119,.,.,2361.000000,1597.000000,,1.47839699436,57,.,.,33.000000,9.000000,,3.66666666667,6981,.,.,4442.000000,2343.000000,,1.89586000854,3905,.,.,2393.000000,1470.000000,,1.62789115646,64,.,.,41.000000,22.000000,,1.86363636364,3012,.,.,2008.000000,851.000000,,2.35957696827
INDEL,*,HG002_v4.2.1_snpswithin10bp_slop50,PASS,*,QUAL,*,0.986351,0.983875,0.431457,0.985111,29,29,9579557.000000,9106381.000000,0.000000,4176,.,.,2394.000000,1606.000000,,1.49066002491,4119,.,.,2361.000000,1597.000000,,1.47839699436,57,.,.,33.000000,9.000000,,3.66666666667,6981,.,.,4442.000000,2343.000000,,1.89586000854,3905,.,.,2393.000000,1470.000000,,1.62789115646,64,.,.,41.000000,22.000000,,1.86363636364,3012,.,.,2008.000000,851.000000,,2.35957696827
INDEL,*,KIR,ALL,*,QUAL,*,0.0,,1.0,,0,0,155043.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,32,.,.,2.000000,30.000000,,0.0666666666667,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,32,.,.,2.000000,30.000000,,0.0666666666667
INDEL,*,KIR,PASS,*,QUAL,*,0.0,,1.0,,0,0,155043.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,32,.,.,2.000000,30.000000,,0.0666666666667,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,32,.,.,2.000000,30.000000,,0.0666666666667
INDEL,*,L1H_gt500,ALL,*,QUAL,*,0.982063,0.99095,0.661562,0.986486,2,0,3288114.000000,2227704.000000,0.000000,223,.,.,123.000000,100.000000,,1.23,219,.,.,119.000000,100.000000,,1.19,4,.,.,4.000000,0.000000,,,653,.,.,395.000000,242.000000,,1.63223140496,219,.,.,119.000000,100.000000,,1.19,2,.,.,0.000000,2.000000,,0.0,432,.,.,276.000000,140.000000,,1.97142857143
INDEL,*,L1H_gt500,PASS,*,QUAL,*,0.982063,0.99095,0.661562,0.986486,2,0,3288114.000000,2227704.000000,0.000000,223,.,.,123.000000,100.000000,,1.23,219,.,.,119.000000,100.000000,,1.19,4,.,.,4.000000,0.000000,,,653,.,.,395.000000,242.000000,,1.63223140496,219,.,.,119.000000,100.000000,,1.19,2,.,.,0.000000,2.000000,,0.0,432,.,.,276.000000,140.000000,,1.97142857143
INDEL,*,LD_discordant_haplotypes_slop5bp,ALL,*,QUAL,*,0.984915,0.985237,0.340845,0.985076,16,15,10867226.000000,10465096.000000,0.000000,2519,.,.,1352.000000,1055.000000,,1.28151658768,2481,.,.,1323.000000,1055.000000,,1.25402843602,38,.,.,29.000000,0.000000,,,3905,.,.,2314.000000,1488.000000,,1.55510752688,2536,.,.,1451.000000,1049.000000,,1.3832221163,38,.,.,20.000000,14.000000,,1.42857142857,1331,.,.,843.000000,425.000000,,1.98352941176
INDEL,*,LD_discordant_haplotypes_slop5bp,PASS,*,QUAL,*,0.984915,0.985237,0.340845,0.985076,16,15,10867226.000000,10465096.000000,0.000000,2519,.,.,1352.000000,1055.000000,,1.28151658768,2481,.,.,1323.000000,1055.000000,,1.25402843602,38,.,.,29.000000,0.000000,,,3905,.,.,2314.000000,1488.000000,,1.55510752688,2536,.,.,1451.000000,1049.000000,,1.3832221163,38,.,.,20.000000,14.000000,,1.42857142857,1331,.,.,843.000000,425.000000,,1.98352941176
INDEL,*,MHC,ALL,*,QUAL,*,0.986646,0.988408,0.510405,0.987526,9,5,4970557.000000,4634059.000000,0.000000,1273,.,.,794.000000,426.000000,,1.86384976526,1256,.,.,782.000000,423.000000,,1.84869976359,17,.,.,12.000000,3.000000,,4.0,2643,.,.,1748.000000,809.000000,,2.16069221261,1279,.,.,832.000000,423.000000,,1.96690307329,15,.,.,6.000000,9.000000,,0.666666666667,1349,.,.,910.000000,377.000000,,2.41379310345
INDEL,*,MHC,PASS,*,QUAL,*,0.986646,0.988408,0.510405,0.987526,9,5,4970557.000000,4634059.000000,0.000000,1273,.,.,794.000000,426.000000,,1.86384976526,1256,.,.,782.000000,423.000000,,1.84869976359,17,.,.,12.000000,3.000000,,4.0,2643,.,.,1748.000000,809.000000,,2.16069221261,1279,.,.,832.000000,423.000000,,1.96690307329,15,.,.,6.000000,9.000000,,0.666666666667,1349,.,.,910.000000,377.000000,,2.41379310345
INDEL,*,SimpleRepeat_diTR_11to50_slop5,ALL,*,QUAL,*,0.950823,0.957739,0.467658,0.954269,1863,938,14126406.000000,9713952.000000,0.000000,64502,.,.,33512.000000,17879.000000,,1.87437776162,61330,.,.,31830.000000,17822.000000,,1.78599483784,3172,.,.,1682.000000,57.000000,,29.5087719298,133217,.,.,93541.000000,30876.000000,,3.02956989247,67920,.,.,46612.000000,17609.000000,,2.64705548299,2997,.,.,1112.000000,1702.000000,,0.653349001175,62300,.,.,45817.000000,11565.000000,,3.9616947687
INDEL,*,SimpleRepeat_diTR_11to50_slop5,PASS,*,QUAL,*,0.950823,0.957739,0.467658,0.954269,1863,938,14126406.000000,9713952.000000,0.000000,64502,.,.,33512.000000,17879.000000,,1.87437776162,61330,.,.,31830.000000,17822.000000,,1.78599483784,3172,.,.,1682.000000,57.000000,,29.5087719298,133217,.,.,93541.000000,30876.000000,,3.02956989247,67920,.,.,46612.000000,17609.000000,,2.64705548299,2997,.,.,1112.000000,1702.000000,,0.653349001175,62300,.,.,45817.000000,11565.000000,,3.9616947687
INDEL,*,SimpleRepeat_diTR_51to200_slop5,ALL,*,QUAL,*,0.822823,0.836013,0.737331,0.829365,147,128,313064.000000,85207.000000,0.000000,1332,.,.,348.000000,337.000000,,1.03264094955,1096,.,.,282.000000,329.000000,,0.857142857143,236,.,.,66.000000,8.000000,,8.25,7104,.,.,5977.000000,1011.000000,,5.91196834817,1560,.,.,1221.000000,327.000000,,3.73394495413,306,.,.,174.000000,125.000000,,1.392,5238,.,.,4582.000000,559.000000,,8.19677996422
INDEL,*,SimpleRepeat_diTR_51to200_slop5,PASS,*,QUAL,*,0.822823,0.836013,0.737331,0.829365,147,128,313064.000000,85207.000000,0.000000,1332,.,.,348.000000,337.000000,,1.03264094955,1096,.,.,282.000000,329.000000,,0.857142857143,236,.,.,66.000000,8.000000,,8.25,7104,.,.,5977.000000,1011.000000,,5.91196834817,1560,.,.,1221.000000,327.000000,,3.73394495413,306,.,.,174.000000,125.000000,,1.392,5238,.,.,4582.000000,559.000000,,8.19677996422
INDEL,*,SimpleRepeat_diTR_gt200_slop5,ALL,*,QUAL,*,0.0,,1.0,,0,0,1117.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3,.,.,2.000000,1.000000,,2.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3,.,.,2.000000,1.000000,,2.0
INDEL,*,SimpleRepeat_diTR_gt200_slop5,PASS,*,QUAL,*,0.0,,1.0,,0,0,1117.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3,.,.,2.000000,1.000000,,2.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3,.,.,2.000000,1.000000,,2.0
INDEL,*,SimpleRepeat_homopolymer_4to6_slop5,ALL,*,QUAL,*,0.980146,0.973599,0.366505,0.976861,1498,645,789111519.000000,690199335.000000,0.000000,139970,.,.,82479.000000,50963.000000,,1.6184094343,137191,.,.,80449.000000,50876.000000,,1.58127604371,2779,.,.,2030.000000,87.000000,,23.3333333333,226008,.,.,143236.000000,77335.000000,,1.85214973815,139395,.,.,87058.000000,50643.000000,,1.71905297869,3780,.,.,2187.000000,1511.000000,,1.44738583719,82833,.,.,53991.000000,25181.000000,,2.14411659585
INDEL,*,SimpleRepeat_homopolymer_4to6_slop5,PASS,*,QUAL,*,0.980146,0.973599,0.366505,0.976861,1498,645,789111519.000000,690199335.000000,0.000000,139970,.,.,82479.000000,50963.000000,,1.6184094343,137191,.,.,80449.000000,50876.000000,,1.58127604371,2779,.,.,2030.000000,87.000000,,23.3333333333,226008,.,.,143236.000000,77335.000000,,1.85214973815,139395,.,.,87058.000000,50643.000000,,1.71905297869,3780,.,.,2187.000000,1511.000000,,1.44738583719,82833,.,.,53991.000000,25181.000000,,2.14411659585
INDEL,*,SimpleRepeat_homopolymer_7to11_slop5,ALL,*,QUAL,*,0.985236,0.985878,0.249616,0.985557,863,228,49788855.000000,42482235.000000,0.000000,109182,.,.,66847.000000,39577.000000,,1.68903656164,107570,.,.,65447.000000,39537.000000,,1.65533550851,1612,.,.,1400.000000,40.000000,,35.0,145796,.,.,90585.000000,52720.000000,,1.71822837633,107858,.,.,67402.000000,39296.000000,,1.71523819218,1545,.,.,671.000000,848.000000,,0.791273584906,36393,.,.,22512.000000,12576.000000,,1.79007633588
INDEL,*,SimpleRepeat_homopolymer_7to11_slop5,PASS,*,QUAL,*,0.985236,0.985878,0.249616,0.985557,863,228,49788855.000000,42482235.000000,0.000000,109182,.,.,66847.000000,39577.000000,,1.68903656164,107570,.,.,65447.000000,39537.000000,,1.65533550851,1612,.,.,1400.000000,40.000000,,35.0,145796,.,.,90585.000000,52720.000000,,1.71822837633,107858,.,.,67402.000000,39296.000000,,1.71523819218,1545,.,.,671.000000,848.000000,,0.791273584906,36393,.,.,22512.000000,12576.000000,,1.79007633588
INDEL,*,SimpleRepeat_homopolymer_gt11_slop5,ALL,*,QUAL,*,0.972637,0.967656,0.653419,0.97014,2036,924,18344341.000000,8079935.000000,0.000000,115083,.,.,56984.000000,44860.000000,,1.27026304057,111934,.,.,55070.000000,44524.000000,,1.23686101878,3149,.,.,1914.000000,336.000000,,5.69642857143,358701,.,.,231875.000000,109453.000000,,2.11848921455,120298,.,.,72555.000000,44413.000000,,1.63364330264,4021,.,.,2233.000000,1535.000000,,1.45472312704,234382,.,.,157087.000000,63505.000000,,2.47361625069
INDEL,*,SimpleRepeat_homopolymer_gt11_slop5,PASS,*,QUAL,*,0.972637,0.967656,0.653419,0.97014,2036,924,18344341.000000,8079935.000000,0.000000,115083,.,.,56984.000000,44860.000000,,1.27026304057,111934,.,.,55070.000000,44524.000000,,1.23686101878,3149,.,.,1914.000000,336.000000,,5.69642857143,358701,.,.,231875.000000,109453.000000,,2.11848921455,120298,.,.,72555.000000,44413.000000,,1.63364330264,4021,.,.,2233.000000,1535.000000,,1.45472312704,234382,.,.,157087.000000,63505.000000,,2.47361625069
INDEL,*,SimpleRepeat_homopolymer_gt20_slop5,ALL,*,QUAL,*,0.930272,0.895042,0.934291,0.912317,365,315,5039520.000000,315172.000000,0.000000,6468,.,.,2094.000000,2575.000000,,0.813203883495,6017,.,.,1968.000000,2488.000000,,0.790996784566,451,.,.,126.000000,87.000000,,1.44827586207,126148,.,.,85864.000000,32734.000000,,2.62308303293,7419,.,.,4826.000000,2481.000000,,1.94518339379,870,.,.,641.000000,193.000000,,3.32124352332,117859,.,.,80397.000000,30060.000000,,2.6745508982
INDEL,*,SimpleRepeat_homopolymer_gt20_slop5,PASS,*,QUAL,*,0.930272,0.895042,0.934291,0.912317,365,315,5039520.000000,315172.000000,0.000000,6468,.,.,2094.000000,2575.000000,,0.813203883495,6017,.,.,1968.000000,2488.000000,,0.790996784566,451,.,.,126.000000,87.000000,,1.44827586207,126148,.,.,85864.000000,32734.000000,,2.62308303293,7419,.,.,4826.000000,2481.000000,,1.94518339379,870,.,.,641.000000,193.000000,,3.32124352332,117859,.,.,80397.000000,30060.000000,,2.6745508982
INDEL,*,SimpleRepeat_imperfecthomopolgt10_slop5,ALL,*,QUAL,*,0.975066,0.971571,0.609145,0.973315,2464,1034,44462862.000000,28257403.000000,0.000000,157096,.,.,83461.000000,58697.000000,,1.42189549721,153179,.,.,80905.000000,58346.000000,,1.38664175779,3917,.,.,2556.000000,351.000000,,7.28205128205,426580,.,.,274662.000000,132888.000000,,2.06686834026,161991,.,.,99914.000000,58138.000000,,1.71856617015,4740,.,.,2518.000000,1960.000000,,1.28469387755,259849,.,.,172230.000000,72790.000000,,2.36612172002
INDEL,*,SimpleRepeat_imperfecthomopolgt10_slop5,PASS,*,QUAL,*,0.975066,0.971571,0.609145,0.973315,2464,1034,44462862.000000,28257403.000000,0.000000,157096,.,.,83461.000000,58697.000000,,1.42189549721,153179,.,.,80905.000000,58346.000000,,1.38664175779,3917,.,.,2556.000000,351.000000,,7.28205128205,426580,.,.,274662.000000,132888.000000,,2.06686834026,161991,.,.,99914.000000,58138.000000,,1.71856617015,4740,.,.,2518.000000,1960.000000,,1.28469387755,259849,.,.,172230.000000,72790.000000,,2.36612172002
INDEL,*,SimpleRepeat_imperfecthomopolgt20_slop5,ALL,*,QUAL,*,0.963237,0.950119,0.84541,0.956633,626,403,10985008.000000,4125028.000000,0.000000,23964,.,.,12738.000000,8036.000000,,1.58511697362,23083,.,.,12295.000000,7924.000000,,1.55161534578,881,.,.,443.000000,112.000000,,3.95535714286,170923,.,.,115466.000000,46601.000000,,2.47775798803,25105,.,.,16810.000000,7830.000000,,2.14687100894,1318,.,.,843.000000,429.000000,,1.96503496503,144500,.,.,97813.000000,38342.000000,,2.55106671535
INDEL,*,SimpleRepeat_imperfecthomopolgt20_slop5,PASS,*,QUAL,*,0.963237,0.950119,0.84541,0.956633,626,403,10985008.000000,4125028.000000,0.000000,23964,.,.,12738.000000,8036.000000,,1.58511697362,23083,.,.,12295.000000,7924.000000,,1.55161534578,881,.,.,443.000000,112.000000,,3.95535714286,170923,.,.,115466.000000,46601.000000,,2.47775798803,25105,.,.,16810.000000,7830.000000,,2.14687100894,1318,.,.,843.000000,429.000000,,1.96503496503,144500,.,.,97813.000000,38342.000000,,2.55106671535
INDEL,*,SimpleRepeat_quadTR_20to50_slop5,ALL,*,QUAL,*,0.954781,0.966014,0.452014,0.960364,567,105,4260126.000000,2980942.000000,0.000000,20257,.,.,11393.000000,6115.000000,,1.86312346688,19341,.,.,10757.000000,6112.000000,,1.75998036649,916,.,.,636.000000,3.000000,,212.0,38928,.,.,26413.000000,10354.000000,,2.55099478462,20607,.,.,13698.000000,6063.000000,,2.25927758535,725,.,.,136.000000,573.000000,,0.237347294939,17596,.,.,12579.000000,3718.000000,,3.38327057558
INDEL,*,SimpleRepeat_quadTR_20to50_slop5,PASS,*,QUAL,*,0.954781,0.966014,0.452014,0.960364,567,105,4260126.000000,2980942.000000,0.000000,20257,.,.,11393.000000,6115.000000,,1.86312346688,19341,.,.,10757.000000,6112.000000,,1.75998036649,916,.,.,636.000000,3.000000,,212.0,38928,.,.,26413.000000,10354.000000,,2.55099478462,20607,.,.,13698.000000,6063.000000,,2.25927758535,725,.,.,136.000000,573.000000,,0.237347294939,17596,.,.,12579.000000,3718.000000,,3.38327057558
INDEL,*,SimpleRepeat_quadTR_51to200_slop5,ALL,*,QUAL,*,0.862146,0.889298,0.718685,0.875511,231,83,646435.000000,185490.000000,0.000000,2684,.,.,1218.000000,574.000000,,2.12195121951,2314,.,.,1027.000000,567.000000,,1.81128747795,370,.,.,191.000000,7.000000,,27.2857142857,11592,.,.,9271.000000,1855.000000,,4.99784366577,2900,.,.,2255.000000,564.000000,,3.99822695035,361,.,.,152.000000,194.000000,,0.783505154639,8331,.,.,6864.000000,1097.000000,,6.25706472197
INDEL,*,SimpleRepeat_quadTR_51to200_slop5,PASS,*,QUAL,*,0.862146,0.889298,0.718685,0.875511,231,83,646435.000000,185490.000000,0.000000,2684,.,.,1218.000000,574.000000,,2.12195121951,2314,.,.,1027.000000,567.000000,,1.81128747795,370,.,.,191.000000,7.000000,,27.2857142857,11592,.,.,9271.000000,1855.000000,,4.99784366577,2900,.,.,2255.000000,564.000000,,3.99822695035,361,.,.,152.000000,194.000000,,0.783505154639,8331,.,.,6864.000000,1097.000000,,6.25706472197
INDEL,*,SimpleRepeat_quadTR_gt200_slop5,ALL,*,QUAL,*,0.0,,1.0,,0,0,2145.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,9,.,.,8.000000,1.000000,,8.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,9,.,.,8.000000,1.000000,,8.0
INDEL,*,SimpleRepeat_quadTR_gt200_slop5,PASS,*,QUAL,*,0.0,,1.0,,0,0,2145.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,9,.,.,8.000000,1.000000,,8.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,9,.,.,8.000000,1.000000,,8.0
INDEL,*,SimpleRepeat_triTR_15to50_slop5,ALL,*,QUAL,*,0.965499,0.971635,0.36808,0.968557,187,61,3011899.000000,2374377.000000,0.000000,9362,.,.,5312.000000,2779.000000,,1.91147894926,9039,.,.,5107.000000,2775.000000,,1.84036036036,323,.,.,205.000000,4.000000,,51.25,15733,.,.,10658.000000,4369.000000,,2.43945983062,9660,.,.,6534.000000,2752.000000,,2.37427325581,282,.,.,87.000000,184.000000,,0.472826086957,5791,.,.,4037.000000,1433.000000,,2.81716678297
INDEL,*,SimpleRepeat_triTR_15to50_slop5,PASS,*,QUAL,*,0.965499,0.971635,0.36808,0.968557,187,61,3011899.000000,2374377.000000,0.000000,9362,.,.,5312.000000,2779.000000,,1.91147894926,9039,.,.,5107.000000,2775.000000,,1.84036036036,323,.,.,205.000000,4.000000,,51.25,15733,.,.,10658.000000,4369.000000,,2.43945983062,9660,.,.,6534.000000,2752.000000,,2.37427325581,282,.,.,87.000000,184.000000,,0.472826086957,5791,.,.,4037.000000,1433.000000,,2.81716678297
INDEL,*,SimpleRepeat_triTR_51to200_slop5,ALL,*,QUAL,*,0.824121,0.843416,0.708506,0.833657,25,15,58070.000000,13641.000000,0.000000,199,.,.,52.000000,44.000000,,1.18181818182,164,.,.,45.000000,44.000000,,1.02272727273,35,.,.,7.000000,0.000000,,,964,.,.,782.000000,146.000000,,5.35616438356,237,.,.,191.000000,44.000000,,4.34090909091,44,.,.,20.000000,22.000000,,0.909090909091,683,.,.,571.000000,80.000000,,7.1375
INDEL,*,SimpleRepeat_triTR_51to200_slop5,PASS,*,QUAL,*,0.824121,0.843416,0.708506,0.833657,25,15,58070.000000,13641.000000,0.000000,199,.,.,52.000000,44.000000,,1.18181818182,164,.,.,45.000000,44.000000,,1.02272727273,35,.,.,7.000000,0.000000,,,964,.,.,782.000000,146.000000,,5.35616438356,237,.,.,191.000000,44.000000,,4.34090909091,44,.,.,20.000000,22.000000,,0.909090909091,683,.,.,571.000000,80.000000,,7.1375
INDEL,*,SimpleRepeat_triTR_gt200_slop5,ALL,*,QUAL,*,0.0,,1.0,,0,0,1270.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,*,SimpleRepeat_triTR_gt200_slop5,PASS,*,QUAL,*,0.0,,1.0,,0,0,1270.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,*,TS_boundary,ALL,*,QUAL,*,0.968939,0.964823,0.686638,0.966877,368,188,3030848912.000000,2546914956.000000,0.000000,20057,.,.,10790.000000,6112.000000,,1.76537958115,19434,.,.,10495.000000,6088.000000,,1.72388304862,623,.,.,295.000000,24.000000,,12.2916666667,72303,.,.,56690.000000,15594.000000,,3.6353725792,21860,.,.,15896.000000,5964.000000,,2.66532528504,797,.,.,484.000000,311.000000,,1.55627009646,49646,.,.,40310.000000,9319.000000,,4.32557141324
INDEL,*,TS_boundary,PASS,*,QUAL,*,0.968939,0.964823,0.686638,0.966877,368,188,3030848912.000000,2546914956.000000,0.000000,20057,.,.,10790.000000,6112.000000,,1.76537958115,19434,.,.,10495.000000,6088.000000,,1.72388304862,623,.,.,295.000000,24.000000,,12.2916666667,72303,.,.,56690.000000,15594.000000,,3.6353725792,21860,.,.,15896.000000,5964.000000,,2.66532528504,797,.,.,484.000000,311.000000,,1.55627009646,49646,.,.,40310.000000,9319.000000,,4.32557141324
INDEL,*,TS_contained,ALL,*,QUAL,*,0.978165,0.973289,0.0,0.975721,6328,2687,2546914956.000000,2546914956.000000,0.000000,502532,.,.,284229.000000,186788.000000,,1.52166627406,491559,.,.,276662.000000,186303.000000,,1.48501097674,10973,.,.,7567.000000,485.000000,,15.6020618557,521027,.,.,319504.000000,191420.000000,,1.66912548323,507110,.,.,311944.000000,185581.000000,,1.68090483401,13917,.,.,7560.000000,5839.000000,,1.29474225039,0,.,.,0.000000,0.000000,,
INDEL,*,TS_contained,PASS,*,QUAL,*,0.978165,0.973289,0.0,0.975721,6328,2687,2546914956.000000,2546914956.000000,0.000000,502532,.,.,284229.000000,186788.000000,,1.52166627406,491559,.,.,276662.000000,186303.000000,,1.48501097674,10973,.,.,7567.000000,485.000000,,15.6020618557,521027,.,.,319504.000000,191420.000000,,1.66912548323,507110,.,.,311944.000000,185581.000000,,1.68090483401,13917,.,.,7560.000000,5839.000000,,1.29474225039,0,.,.,0.000000,0.000000,,
INDEL,*,VDJ,ALL,*,QUAL,*,0.0,,1.0,,0,0,3348717.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,572,.,.,243.000000,323.000000,,0.752321981424,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,572,.,.,243.000000,323.000000,,0.752321981424
INDEL,*,VDJ,PASS,*,QUAL,*,0.0,,1.0,,0,0,3348717.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,572,.,.,243.000000,323.000000,,0.752321981424,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,572,.,.,243.000000,323.000000,,0.752321981424
INDEL,*,allOtherDifficultregions,ALL,*,QUAL,*,0.977105,0.97668,0.751726,0.976892,119,71,83934913.000000,22511205.000000,0.000000,10133,.,.,3956.000000,5368.000000,,0.73695976155,9901,.,.,3847.000000,5340.000000,,0.720411985019,232,.,.,109.000000,28.000000,,3.89285714286,42143,.,.,24729.000000,16171.000000,,1.52921897223,10219,.,.,4803.000000,5274.000000,,0.910693970421,244,.,.,143.000000,97.000000,,1.47422680412,31680,.,.,19783.000000,10800.000000,,1.83175925926
INDEL,*,allOtherDifficultregions,PASS,*,QUAL,*,0.977105,0.97668,0.751726,0.976892,119,71,83934913.000000,22511205.000000,0.000000,10133,.,.,3956.000000,5368.000000,,0.73695976155,9901,.,.,3847.000000,5340.000000,,0.720411985019,232,.,.,109.000000,28.000000,,3.89285714286,42143,.,.,24729.000000,16171.000000,,1.52921897223,10219,.,.,4803.000000,5274.000000,,0.910693970421,244,.,.,143.000000,97.000000,,1.47422680412,31680,.,.,19783.000000,10800.000000,,1.83175925926
INDEL,*,alldifficultregions,ALL,*,QUAL,*,0.972304,0.971238,0.510406,0.971771,6076,2510,638658422.000000,415602147.000000,0.000000,368280,.,.,202856.000000,130863.000000,,1.55014022298,358080,.,.,196357.000000,130384.000000,,1.50598999877,10200,.,.,6499.000000,479.000000,,13.5678496868,791172,.,.,515638.000000,242021.000000,,2.1305506547,376212,.,.,237084.000000,129638.000000,,1.82881562505,11141,.,.,5253.000000,5373.000000,,0.977666108319,403819,.,.,273301.000000,107010.000000,,2.5539762639
INDEL,*,alldifficultregions,PASS,*,QUAL,*,0.972304,0.971238,0.510406,0.971771,6076,2510,638658422.000000,415602147.000000,0.000000,368280,.,.,202856.000000,130863.000000,,1.55014022298,358080,.,.,196357.000000,130384.000000,,1.50598999877,10200,.,.,6499.000000,479.000000,,13.5678496868,791172,.,.,515638.000000,242021.000000,,2.1305506547,376212,.,.,237084.000000,129638.000000,,1.82881562505,11141,.,.,5253.000000,5373.000000,,0.977666108319,403819,.,.,273301.000000,107010.000000,,2.5539762639
INDEL,*,alllowmapandsegdupregions,ALL,*,QUAL,*,0.981496,0.963979,0.76747,0.972659,140,49,305614803.000000,145229636.000000,0.000000,16915,.,.,9667.000000,6846.000000,,1.41206543967,16602,.,.,9412.000000,6824.000000,,1.37924970692,313,.,.,255.000000,22.000000,,11.5909090909,74141,.,.,47891.000000,24054.000000,,1.99097863141,16619,.,.,9792.000000,6729.000000,,1.45519393669,621,.,.,479.000000,139.000000,,3.44604316547,56901,.,.,37620.000000,17186.000000,,2.18899103922
